subject_slug,topic_id,question_count,difficulty_mix,source_layers,source_files
igcse-chemistry-0620,2.1,22,C:2|F:10|S:10,"items,qa-question-level",items/2-1-items.md;items/2-1-s2-items.md;qa-question-level/2-1-atomic-structure-isotopes-q01.md;qa-question-level/2-1-atomic-structure-isotopes-q02.md;qa-question-level/2-1-atomic-structure-isotopes-q03.md;qa-question-level/2-1-atomic-structure-isotopes-q04.md;qa-question-level/2-1-atomic-structure-isotopes-q05-s2.md;qa-question-level/2-1-atomic-structure-isotopes-q06-s3.md;qa-question-level/2-1-atomic-structure-isotopes-q07-s4.md;qa-question-level/2-1-atomic-structure-isotopes-q08-s5.md;qa-question-level/2-1-atomic-structure-isotopes-q09-s6.md;qa-question-level/2-1-atomic-structure-isotopes-q10-s7.md;qa-question-level/2-1-atomic-structure-isotopes-q11-s8.md
igcse-chemistry-0620,2.2,15,C:3|F:4|S:8,"items,qa-question-level",items/2-2-items.md;items/2-2-s2-items.md;qa-question-level/2-2-periodic-table-configuration-q01.md;qa-question-level/2-2-periodic-table-configuration-q02.md;qa-question-level/2-2-periodic-table-configuration-q03.md;qa-question-level/2-2-periodic-table-configuration-q04.md;qa-question-level/2-2-periodic-table-configuration-q05.md;qa-question-level/2-2-periodic-table-configuration-q06.md
igcse-chemistry-0620,2.3,20,F:12|S:8,"items,qa-question-level",items/2-3-items.md;items/2-3-s2-items.md;qa-question-level/2-3-bonding-ionic-covalent-metallic-q01.md;qa-question-level/2-3-bonding-ionic-covalent-metallic-q02.md;qa-question-level/2-3-bonding-ionic-covalent-metallic-q03.md;qa-question-level/2-3-bonding-ionic-covalent-metallic-q04.md;qa-question-level/2-3-bonding-ionic-covalent-metallic-q05.md;qa-question-level/2-3-bonding-ionic-covalent-metallic-q06.md;qa-question-level/2-3-bonding-ionic-covalent-metallic-q07.md;qa-question-level/2-3-bonding-ionic-covalent-metallic-q08-s2.md;qa-question-level/2-3-bonding-ionic-covalent-metallic-q09-s3.md;qa-question-level/2-3-bonding-ionic-covalent-metallic-q10-s4.md
igcse-chemistry-0620,2.4,20,F:12|S:8,"items,qa-question-level",items/2-4-items.md;items/2-4-s2-items.md;qa-question-level/2-4-structures-properties-q01.md;qa-question-level/2-4-structures-properties-q02.md;qa-question-level/2-4-structures-properties-q03.md;qa-question-level/2-4-structures-properties-q04.md;qa-question-level/2-4-structures-properties-q05.md;qa-question-level/2-4-structures-properties-q06.md;qa-question-level/2-4-structures-properties-q07-s2.md;qa-question-level/2-4-structures-properties-q08-s3.md;qa-question-level/2-4-structures-properties-q09-s4.md;qa-question-level/2-4-structures-properties-q10-s5.md
igcse-chemistry-0620,3.1,16,C:5|F:4|S:7,"items,qa-question-level",items/3-1-items.md;items/3-1-s2-items.md;qa-question-level/3-1-formulae-equations-mole-q01.md;qa-question-level/3-1-formulae-equations-mole-q02.md;qa-question-level/3-1-formulae-equations-mole-q03.md;qa-question-level/3-1-formulae-equations-mole-q04.md;qa-question-level/3-1-formulae-equations-mole-q05.md;qa-question-level/3-1-formulae-equations-mole-q06.md;qa-question-level/3-1-formulae-equations-mole-q07.md
igcse-chemistry-0620,3.2,38,C:2|F:8|S:28,"items,qa-question-level",items/3-2-items.md;items/3-2-s2-items.md;items/3-2-s3-items.md;items/3-2-s4-items.md;qa-question-level/3-2-mole-calculations-yield-purity-q01.md;qa-question-level/3-2-mole-calculations-yield-purity-q02.md;qa-question-level/3-2-mole-calculations-yield-purity-q03.md;qa-question-level/3-2-mole-calculations-yield-purity-q04.md;qa-question-level/3-2-mole-calculations-yield-purity-q05.md;qa-question-level/3-2-mole-calculations-yield-purity-q06.md;qa-question-level/3-2-mole-calculations-yield-purity-q07-s2.md;qa-question-level/3-2-mole-calculations-yield-purity-q08-s3.md;qa-question-level/3-2-mole-calculations-yield-purity-q09-s4.md;qa-question-level/3-2-mole-calculations-yield-purity-q10-s5.md;qa-question-level/3-2-mole-calculations-yield-purity-q11-s6.md;qa-question-level/3-2-mole-calculations-yield-purity-q12-s7.md;qa-question-level/3-2-mole-calculations-yield-purity-q13-s8.md;qa-question-level/3-2-mole-calculations-yield-purity-q14-s9.md;qa-question-level/3-2-mole-calculations-yield-purity-q15-s10.md;qa-question-level/3-2-mole-calculations-yield-purity-q16-s11.md;qa-question-level/3-2-mole-calculations-yield-purity-q17-s12.md;qa-question-level/3-2-mole-calculations-yield-purity-q18-s13.md;qa-question-level/3-2-mole-calculations-yield-purity-q19-s14.md
igcse-chemistry-0620,3.3,13,C:3|F:2|S:8,"items,qa-question-level",items/3-3-empirical-molecular-formulae-s2-items.md;items/3-3-items.md;qa-question-level/3-3-empirical-molecular-formulae-q01.md;qa-question-level/3-3-empirical-molecular-formulae-q02.md;qa-question-level/3-3-empirical-molecular-formulae-q03.md;qa-question-level/3-3-empirical-molecular-formulae-q04.md
igcse-chemistry-0620,4.1,9,C:3|F:2|S:4,items,items/4-1-items.md;items/4-1-s2-items.md
igcse-chemistry-0620,4.2,22,F:12|S:10,"items,qa-question-level",items/4-2-items.md;items/4-2-s2-items.md;items/4-2-s3-items.md;qa-question-level/4-2-cells-electroplating-q01.md;qa-question-level/4-2-cells-electroplating-q02.md;qa-question-level/4-2-cells-electroplating-q03.md;qa-question-level/4-2-cells-electroplating-q04.md;qa-question-level/4-2-cells-electroplating-q05.md;qa-question-level/4-2-cells-electroplating-q06-s2.md;qa-question-level/4-2-cells-electroplating-q07-s3.md;qa-question-level/4-2-cells-electroplating-q08-s4.md;qa-question-level/4-2-cells-electroplating-q09-s5.md;qa-question-level/4-2-cells-electroplating-q10-s6.md;qa-question-level/4-2-cells-electroplating-q11-s7.md
igcse-chemistry-0620,5.1,9,C:3|F:2|S:4,items,items/5-1-items.md;items/5-1-s2-items.md
igcse-chemistry-0620,5.2,18,F:6|S:12,"items,qa-question-level",items/5-2-items.md;items/5-2-s3-items.md;qa-question-level/5-2-bond-energy-diagrams-q01.md;qa-question-level/5-2-bond-energy-diagrams-q02.md;qa-question-level/5-2-bond-energy-diagrams-q03.md;qa-question-level/5-2-bond-energy-diagrams-q04.md;qa-question-level/5-2-bond-energy-diagrams-q05.md;qa-question-level/5-2-bond-energy-diagrams-q06.md;qa-question-level/5-2-bond-energy-diagrams-q10-s7.md;qa-question-level/5-2-bond-energy-diagrams-q11-s8.md;qa-question-level/5-2-bond-energy-diagrams-q12-s9.md
igcse-chemistry-0620,6.1,16,C:3|F:2|S:11,"items,qa-question-level",items/6-1-items.md;items/6-1-s2-items.md;qa-question-level/6-1-rate-collision-theory-q01.md;qa-question-level/6-1-rate-collision-theory-q02.md;qa-question-level/6-1-rate-collision-theory-q03.md;qa-question-level/6-1-rate-collision-theory-q04.md;qa-question-level/6-1-rate-collision-theory-q05.md;qa-question-level/6-1-rate-collision-theory-q06.md;qa-question-level/6-1-rate-collision-theory-q07.md
igcse-chemistry-0620,6.2,9,C:3|F:2|S:4,items,items/6-2-items.md;items/6-2-s2-items.md
igcse-chemistry-0620,6.3,24,C:4|F:7|S:13,"items,qa-question-level",items/5-2-s2-items.md;items/6-3-items.md;items/6-3-s2-items.md;qa-question-level/5-2-bond-energy-diagrams-q01-s2.md;qa-question-level/5-2-bond-energy-diagrams-q02-s3.md;qa-question-level/5-2-bond-energy-diagrams-q03-s4.md;qa-question-level/5-2-bond-energy-diagrams-q04-s5.md;qa-question-level/5-2-bond-energy-diagrams-q05-s6.md;qa-question-level/6-3-redox-q01.md;qa-question-level/6-3-redox-q02.md;qa-question-level/6-3-redox-q03.md;qa-question-level/6-3-redox-q04.md;qa-question-level/6-3-redox-q05.md
igcse-chemistry-0620,6.4,14,C:4|F:3|S:7,"items,qa-question-level",items/6-4-items.md;items/6-4-s2-items.md;qa-question-level/6-4-catalysts-enzymes-q01.md;qa-question-level/6-4-catalysts-enzymes-q02.md;qa-question-level/6-4-catalysts-enzymes-q03.md;qa-question-level/6-4-catalysts-enzymes-q04.md;qa-question-level/6-4-catalysts-enzymes-q05.md
igcse-chemistry-0620,7.1,9,C:3|F:2|S:4,items,items/7-1-items.md;items/7-1-s2-items.md
igcse-chemistry-0620,7.2,14,C:4|F:4|S:6,"items,qa-question-level",items/7-2-items.md;items/7-2-s2-items.md;qa-question-level/7-2-salt-preparation-q01.md;qa-question-level/7-2-salt-preparation-q02.md;qa-question-level/7-2-salt-preparation-q03.md;qa-question-level/7-2-salt-preparation-q04.md;qa-question-level/7-2-salt-preparation-q05.md
igcse-chemistry-0620,7.3,14,C:4|F:4|S:6,"items,qa-question-level",items/7-3-items.md;items/7-3-s2-items.md;qa-question-level/7-3-ion-gas-identification-q01.md;qa-question-level/7-3-ion-gas-identification-q02.md;qa-question-level/7-3-ion-gas-identification-q03.md;qa-question-level/7-3-ion-gas-identification-q04.md;qa-question-level/7-3-ion-gas-identification-q05.md
igcse-chemistry-0620,8.1,18,C:6|F:4|S:8,"items,qa-question-level",items/8-1-items.md;items/8-1-s2-items.md;qa-question-level/8-1-periodic-trends-q01.md;qa-question-level/8-1-periodic-trends-q02.md;qa-question-level/8-1-periodic-trends-q03.md;qa-question-level/8-1-periodic-trends-q04.md;qa-question-level/8-1-periodic-trends-q05-s2.md;qa-question-level/8-1-periodic-trends-q06-s3.md;qa-question-level/8-1-periodic-trends-q07-s4.md;qa-question-level/8-1-periodic-trends-q08-s5.md;qa-question-level/8-1-periodic-trends-q09-s6.md
igcse-chemistry-0620,8.2,13,C:3|F:4|S:6,"items,qa-question-level",items/8-2-items.md;items/8-2-s2-items.md;qa-question-level/8-2-group1-group7-transition-q01.md;qa-question-level/8-2-group1-group7-transition-q02.md;qa-question-level/8-2-group1-group7-transition-q03.md;qa-question-level/8-2-group1-group7-transition-q04.md
igcse-chemistry-0620,8.3,13,C:5|F:4|S:4,"items,qa-question-level",items/8-3-items.md;items/8-3-s2-items.md;qa-question-level/8-3-noble-gases-q01.md;qa-question-level/8-3-noble-gases-q02.md;qa-question-level/8-3-noble-gases-q03.md;qa-question-level/8-3-noble-gases-q04.md
igcse-chemistry-0620,9.1,16,C:5|F:4|S:7,"items,qa-question-level",items/9-1-items.md;items/9-1-s2-items.md;qa-question-level/9-1-properties-uses-metals-q01.md;qa-question-level/9-1-properties-uses-metals-q02.md;qa-question-level/9-1-properties-uses-metals-q03.md;qa-question-level/9-1-properties-uses-metals-q04.md;qa-question-level/9-1-properties-uses-metals-q05.md;qa-question-level/9-1-properties-uses-metals-q06.md;qa-question-level/9-1-properties-uses-metals-q07.md
igcse-chemistry-0620,9.2,14,C:3|F:4|S:7,"items,qa-question-level",items/9-2-s2-items.md;items/9-2-s3-items.md;items/9-2-s4-items.md;qa-question-level/9-2-reactivity-series-extraction-q08-s4.md;qa-question-level/9-2-reactivity-series-extraction-q09-s5.md;qa-question-level/9-2-reactivity-series-extraction-q10-s6.md;qa-question-level/9-2-reactivity-series-extraction-q11-s7.md;qa-question-level/9-2-reactivity-series-extraction-q12-s8.md
igcse-chemistry-0620,9.3,14,C:3|F:4|S:7,"items,qa-question-level",items/9-3-items.md;items/9-3-s2-items.md;qa-question-level/9-3-corrosion-rusting-q01.md;qa-question-level/9-3-corrosion-rusting-q02.md;qa-question-level/9-3-corrosion-rusting-q03.md;qa-question-level/9-3-corrosion-rusting-q04.md;qa-question-level/9-3-corrosion-rusting-q05.md
igcse-economics-0455,1.1,18,C:6|F:4|S:8,"items,qa-question-level",items/1-1-items.md;qa-question-level/1-1-the-economic-problem-q1.md;qa-question-level/1-1-the-economic-problem-q2.md;qa-question-level/1-1-the-economic-problem-q3.md;qa-question-level/1-1-the-economic-problem-q4.md;qa-question-level/1-1-the-economic-problem-q5.md;qa-question-level/1-1-the-economic-problem-q6.md;qa-question-level/1-1-the-economic-problem-q7.md;qa-question-level/1-1-the-economic-problem-q8.md;qa-question-level/1-1-the-economic-problem-q9.md
igcse-economics-0455,1.2,18,C:6|F:4|S:8,"items,qa-question-level",items/1-2-items.md;qa-question-level/1-2-factors-of-production-q1.md;qa-question-level/1-2-factors-of-production-q2.md;qa-question-level/1-2-factors-of-production-q3.md;qa-question-level/1-2-factors-of-production-q4.md;qa-question-level/1-2-factors-of-production-q5.md;qa-question-level/1-2-factors-of-production-q6.md;qa-question-level/1-2-factors-of-production-q7.md;qa-question-level/1-2-factors-of-production-q8.md;qa-question-level/1-2-factors-of-production-q9.md
igcse-economics-0455,1.3,18,C:6|F:4|S:8,"items,qa-question-level",items/1-3-items.md;qa-question-level/1-3-opportunity-cost-q1.md;qa-question-level/1-3-opportunity-cost-q2.md;qa-question-level/1-3-opportunity-cost-q3.md;qa-question-level/1-3-opportunity-cost-q4.md;qa-question-level/1-3-opportunity-cost-q5.md;qa-question-level/1-3-opportunity-cost-q6.md;qa-question-level/1-3-opportunity-cost-q7.md;qa-question-level/1-3-opportunity-cost-q8.md;qa-question-level/1-3-opportunity-cost-q9.md
igcse-economics-0455,1.4,18,C:6|F:4|S:8,"items,qa-question-level",items/1-4-items.md;qa-question-level/1-4-production-possibility-frontier-q1.md;qa-question-level/1-4-production-possibility-frontier-q2.md;qa-question-level/1-4-production-possibility-frontier-q3.md;qa-question-level/1-4-production-possibility-frontier-q4.md;qa-question-level/1-4-production-possibility-frontier-q5.md;qa-question-level/1-4-production-possibility-frontier-q6.md;qa-question-level/1-4-production-possibility-frontier-q7.md;qa-question-level/1-4-production-possibility-frontier-q8.md;qa-question-level/1-4-production-possibility-frontier-q9.md
igcse-economics-0455,2.1,18,C:6|F:4|S:8,"items,qa-question-level",items/2-1-items.md;qa-question-level/2-1-market-command-and-mixed-economies-q1.md;qa-question-level/2-1-market-command-and-mixed-economies-q2.md;qa-question-level/2-1-market-command-and-mixed-economies-q3.md;qa-question-level/2-1-market-command-and-mixed-economies-q4.md;qa-question-level/2-1-market-command-and-mixed-economies-q5.md;qa-question-level/2-1-market-command-and-mixed-economies-q6.md;qa-question-level/2-1-market-command-and-mixed-economies-q7.md;qa-question-level/2-1-market-command-and-mixed-economies-q8.md;qa-question-level/2-1-market-command-and-mixed-economies-q9.md
igcse-economics-0455,2.2,18,C:6|F:4|S:8,"items,qa-question-level",items/2-2-items.md;qa-question-level/2-2-demand-q1.md;qa-question-level/2-2-demand-q2.md;qa-question-level/2-2-demand-q3.md;qa-question-level/2-2-demand-q4.md;qa-question-level/2-2-demand-q5.md;qa-question-level/2-2-demand-q6.md;qa-question-level/2-2-demand-q7.md;qa-question-level/2-2-demand-q8.md;qa-question-level/2-2-demand-q9.md
igcse-economics-0455,2.3,18,C:6|F:4|S:8,"items,qa-question-level",items/2-3-items.md;qa-question-level/2-3-supply-q1.md;qa-question-level/2-3-supply-q2.md;qa-question-level/2-3-supply-q3.md;qa-question-level/2-3-supply-q4.md;qa-question-level/2-3-supply-q5.md;qa-question-level/2-3-supply-q6.md;qa-question-level/2-3-supply-q7.md;qa-question-level/2-3-supply-q8.md;qa-question-level/2-3-supply-q9.md
igcse-economics-0455,2.4,18,C:6|F:4|S:8,"items,qa-question-level",items/2-4-items.md;qa-question-level/2-4-market-equilibrium-q1.md;qa-question-level/2-4-market-equilibrium-q2.md;qa-question-level/2-4-market-equilibrium-q3.md;qa-question-level/2-4-market-equilibrium-q4.md;qa-question-level/2-4-market-equilibrium-q5.md;qa-question-level/2-4-market-equilibrium-q6.md;qa-question-level/2-4-market-equilibrium-q7.md;qa-question-level/2-4-market-equilibrium-q8.md;qa-question-level/2-4-market-equilibrium-q9.md
igcse-economics-0455,3.1,18,C:6|F:4|S:8,"items,qa-question-level",items/3-1-items.md;qa-question-level/3-1-elasticity-of-demand-q1.md;qa-question-level/3-1-elasticity-of-demand-q2.md;qa-question-level/3-1-elasticity-of-demand-q3.md;qa-question-level/3-1-elasticity-of-demand-q4.md;qa-question-level/3-1-elasticity-of-demand-q5.md;qa-question-level/3-1-elasticity-of-demand-q6.md;qa-question-level/3-1-elasticity-of-demand-q7.md;qa-question-level/3-1-elasticity-of-demand-q8.md;qa-question-level/3-1-elasticity-of-demand-q9.md
igcse-economics-0455,3.2,18,C:6|F:4|S:8,"items,qa-question-level",items/3-2-items.md;qa-question-level/3-2-elasticity-of-supply-q1.md;qa-question-level/3-2-elasticity-of-supply-q2.md;qa-question-level/3-2-elasticity-of-supply-q3.md;qa-question-level/3-2-elasticity-of-supply-q4.md;qa-question-level/3-2-elasticity-of-supply-q5.md;qa-question-level/3-2-elasticity-of-supply-q6.md;qa-question-level/3-2-elasticity-of-supply-q7.md;qa-question-level/3-2-elasticity-of-supply-q8.md;qa-question-level/3-2-elasticity-of-supply-q9.md
igcse-economics-0455,3.3,18,C:6|F:4|S:8,"items,qa-question-level",items/3-3-items.md;qa-question-level/3-3-costs-revenue-and-profit-q1.md;qa-question-level/3-3-costs-revenue-and-profit-q2.md;qa-question-level/3-3-costs-revenue-and-profit-q3.md;qa-question-level/3-3-costs-revenue-and-profit-q4.md;qa-question-level/3-3-costs-revenue-and-profit-q5.md;qa-question-level/3-3-costs-revenue-and-profit-q6.md;qa-question-level/3-3-costs-revenue-and-profit-q7.md;qa-question-level/3-3-costs-revenue-and-profit-q8.md;qa-question-level/3-3-costs-revenue-and-profit-q9.md
igcse-economics-0455,3.4,18,C:6|F:4|S:8,"items,qa-question-level",items/3-4-items.md;qa-question-level/3-4-market-structure-q1.md;qa-question-level/3-4-market-structure-q2.md;qa-question-level/3-4-market-structure-q3.md;qa-question-level/3-4-market-structure-q4.md;qa-question-level/3-4-market-structure-q5.md;qa-question-level/3-4-market-structure-q6.md;qa-question-level/3-4-market-structure-q7.md;qa-question-level/3-4-market-structure-q8.md;qa-question-level/3-4-market-structure-q9.md
igcse-economics-0455,3.5,18,C:6|F:4|S:8,"items,qa-question-level",items/3-5-items.md;qa-question-level/3-5-market-failure-q1.md;qa-question-level/3-5-market-failure-q2.md;qa-question-level/3-5-market-failure-q3.md;qa-question-level/3-5-market-failure-q4.md;qa-question-level/3-5-market-failure-q5.md;qa-question-level/3-5-market-failure-q6.md;qa-question-level/3-5-market-failure-q7.md;qa-question-level/3-5-market-failure-q8.md;qa-question-level/3-5-market-failure-q9.md
igcse-economics-0455,3.6,18,C:6|F:4|S:8,"items,qa-question-level",items/3-6-items.md;qa-question-level/3-6-government-correcting-market-failure-q1.md;qa-question-level/3-6-government-correcting-market-failure-q2.md;qa-question-level/3-6-government-correcting-market-failure-q3.md;qa-question-level/3-6-government-correcting-market-failure-q4.md;qa-question-level/3-6-government-correcting-market-failure-q5.md;qa-question-level/3-6-government-correcting-market-failure-q6.md;qa-question-level/3-6-government-correcting-market-failure-q7.md;qa-question-level/3-6-government-correcting-market-failure-q8.md;qa-question-level/3-6-government-correcting-market-failure-q9.md
igcse-economics-0455,4.1,18,C:6|F:4|S:8,"items,qa-question-level",items/4-1-items.md;qa-question-level/4-1-money-banking-and-financial-system-q1.md;qa-question-level/4-1-money-banking-and-financial-system-q2.md;qa-question-level/4-1-money-banking-and-financial-system-q3.md;qa-question-level/4-1-money-banking-and-financial-system-q4.md;qa-question-level/4-1-money-banking-and-financial-system-q5.md;qa-question-level/4-1-money-banking-and-financial-system-q6.md;qa-question-level/4-1-money-banking-and-financial-system-q7.md;qa-question-level/4-1-money-banking-and-financial-system-q8.md;qa-question-level/4-1-money-banking-and-financial-system-q9.md
igcse-economics-0455,4.2,18,C:6|F:4|S:8,"items,qa-question-level",items/4-2-items.md;qa-question-level/4-2-fiscal-policy-q1.md;qa-question-level/4-2-fiscal-policy-q2.md;qa-question-level/4-2-fiscal-policy-q3.md;qa-question-level/4-2-fiscal-policy-q4.md;qa-question-level/4-2-fiscal-policy-q5.md;qa-question-level/4-2-fiscal-policy-q6.md;qa-question-level/4-2-fiscal-policy-q7.md;qa-question-level/4-2-fiscal-policy-q8.md;qa-question-level/4-2-fiscal-policy-q9.md
igcse-economics-0455,4.3,18,C:6|F:4|S:8,"items,qa-question-level",items/4-3-items.md;qa-question-level/4-3-monetary-policy-q1.md;qa-question-level/4-3-monetary-policy-q2.md;qa-question-level/4-3-monetary-policy-q3.md;qa-question-level/4-3-monetary-policy-q4.md;qa-question-level/4-3-monetary-policy-q5.md;qa-question-level/4-3-monetary-policy-q6.md;qa-question-level/4-3-monetary-policy-q7.md;qa-question-level/4-3-monetary-policy-q8.md;qa-question-level/4-3-monetary-policy-q9.md
igcse-economics-0455,4.4,18,C:6|F:4|S:8,"items,qa-question-level",items/4-4-items.md;qa-question-level/4-4-inflation-q1.md;qa-question-level/4-4-inflation-q2.md;qa-question-level/4-4-inflation-q3.md;qa-question-level/4-4-inflation-q4.md;qa-question-level/4-4-inflation-q5.md;qa-question-level/4-4-inflation-q6.md;qa-question-level/4-4-inflation-q7.md;qa-question-level/4-4-inflation-q8.md;qa-question-level/4-4-inflation-q9.md
igcse-economics-0455,4.5,18,C:6|F:4|S:8,"items,qa-question-level",items/4-5-items.md;qa-question-level/4-5-unemployment-q1.md;qa-question-level/4-5-unemployment-q2.md;qa-question-level/4-5-unemployment-q3.md;qa-question-level/4-5-unemployment-q4.md;qa-question-level/4-5-unemployment-q5.md;qa-question-level/4-5-unemployment-q6.md;qa-question-level/4-5-unemployment-q7.md;qa-question-level/4-5-unemployment-q8.md;qa-question-level/4-5-unemployment-q9.md
igcse-economics-0455,5.1,18,C:6|F:4|S:8,"items,qa-question-level",items/5-1-items.md;qa-question-level/5-1-economic-growth-vs-development-q1.md;qa-question-level/5-1-economic-growth-vs-development-q2.md;qa-question-level/5-1-economic-growth-vs-development-q3.md;qa-question-level/5-1-economic-growth-vs-development-q4.md;qa-question-level/5-1-economic-growth-vs-development-q5.md;qa-question-level/5-1-economic-growth-vs-development-q6.md;qa-question-level/5-1-economic-growth-vs-development-q7.md;qa-question-level/5-1-economic-growth-vs-development-q8.md;qa-question-level/5-1-economic-growth-vs-development-q9.md
igcse-economics-0455,5.2,18,C:6|F:4|S:8,"items,qa-question-level",items/5-2-items.md;qa-question-level/5-2-indicators-of-development-q1.md;qa-question-level/5-2-indicators-of-development-q2.md;qa-question-level/5-2-indicators-of-development-q3.md;qa-question-level/5-2-indicators-of-development-q4.md;qa-question-level/5-2-indicators-of-development-q5.md;qa-question-level/5-2-indicators-of-development-q6.md;qa-question-level/5-2-indicators-of-development-q7.md;qa-question-level/5-2-indicators-of-development-q8.md;qa-question-level/5-2-indicators-of-development-q9.md
igcse-economics-0455,5.3,18,C:6|F:4|S:8,"items,qa-question-level",items/5-3-items.md;qa-question-level/5-3-strategies-for-development-q1.md;qa-question-level/5-3-strategies-for-development-q2.md;qa-question-level/5-3-strategies-for-development-q3.md;qa-question-level/5-3-strategies-for-development-q4.md;qa-question-level/5-3-strategies-for-development-q5.md;qa-question-level/5-3-strategies-for-development-q6.md;qa-question-level/5-3-strategies-for-development-q7.md;qa-question-level/5-3-strategies-for-development-q8.md;qa-question-level/5-3-strategies-for-development-q9.md
igcse-economics-0455,6.1,18,C:6|F:4|S:8,"items,qa-question-level",items/6-1-items.md;qa-question-level/6-1-specialisation-and-comparative-advantage-q1.md;qa-question-level/6-1-specialisation-and-comparative-advantage-q2.md;qa-question-level/6-1-specialisation-and-comparative-advantage-q3.md;qa-question-level/6-1-specialisation-and-comparative-advantage-q4.md;qa-question-level/6-1-specialisation-and-comparative-advantage-q5.md;qa-question-level/6-1-specialisation-and-comparative-advantage-q6.md;qa-question-level/6-1-specialisation-and-comparative-advantage-q7.md;qa-question-level/6-1-specialisation-and-comparative-advantage-q8.md;qa-question-level/6-1-specialisation-and-comparative-advantage-q9.md
igcse-economics-0455,6.2,18,C:6|F:4|S:8,"items,qa-question-level",items/6-2-items.md;qa-question-level/6-2-trade-protection-q1.md;qa-question-level/6-2-trade-protection-q2.md;qa-question-level/6-2-trade-protection-q3.md;qa-question-level/6-2-trade-protection-q4.md;qa-question-level/6-2-trade-protection-q5.md;qa-question-level/6-2-trade-protection-q6.md;qa-question-level/6-2-trade-protection-q7.md;qa-question-level/6-2-trade-protection-q8.md;qa-question-level/6-2-trade-protection-q9.md
igcse-economics-0455,6.3,18,C:6|F:4|S:8,"items,qa-question-level",items/6-3-items.md;qa-question-level/6-3-exchange-rates-q1.md;qa-question-level/6-3-exchange-rates-q2.md;qa-question-level/6-3-exchange-rates-q3.md;qa-question-level/6-3-exchange-rates-q4.md;qa-question-level/6-3-exchange-rates-q5.md;qa-question-level/6-3-exchange-rates-q6.md;qa-question-level/6-3-exchange-rates-q7.md;qa-question-level/6-3-exchange-rates-q8.md;qa-question-level/6-3-exchange-rates-q9.md
igcse-economics-0455,6.4,18,C:6|F:4|S:8,"items,qa-question-level",items/6-4-items.md;qa-question-level/6-4-globalisation-q1.md;qa-question-level/6-4-globalisation-q2.md;qa-question-level/6-4-globalisation-q3.md;qa-question-level/6-4-globalisation-q4.md;qa-question-level/6-4-globalisation-q5.md;qa-question-level/6-4-globalisation-q6.md;qa-question-level/6-4-globalisation-q7.md;qa-question-level/6-4-globalisation-q8.md;qa-question-level/6-4-globalisation-q9.md
igcse-mathematics-0580,A1,28,C:2|F:6|S:20,"items,qa-question-level",items/A-round2.md;items/A1-items.md;items/final-push.md;qa-question-level/A1-algebraic-manipulation-formulae-q01.md;qa-question-level/A1-algebraic-manipulation-formulae-q02.md;qa-question-level/A1-algebraic-manipulation-formulae-q03.md;qa-question-level/A1-algebraic-manipulation-formulae-q04.md;qa-question-level/A1-algebraic-manipulation-formulae-q05.md;qa-question-level/A1-algebraic-manipulation-formulae-q06.md;qa-question-level/A1-algebraic-manipulation-formulae-q07.md;qa-question-level/A1-algebraic-manipulation-formulae-q08.md;qa-question-level/A1-algebraic-manipulation-formulae-q09.md;qa-question-level/A1-algebraic-manipulation-formulae-q10.md;qa-question-level/A1-algebraic-manipulation-formulae-q11.md;qa-question-level/A1-algebraic-manipulation-formulae-q12.md;qa-question-level/A1-algebraic-manipulation-formulae-q13.md;qa-question-level/A1-algebraic-manipulation-formulae-q14.md
igcse-mathematics-0580,A2,28,C:6|F:6|S:16,"items,qa-question-level",items/A-round2.md;items/A2-items.md;items/final-push.md;qa-question-level/A2-linear-equations-inequalities-q01.md;qa-question-level/A2-linear-equations-inequalities-q02.md;qa-question-level/A2-linear-equations-inequalities-q03.md;qa-question-level/A2-linear-equations-inequalities-q04.md;qa-question-level/A2-linear-equations-inequalities-q05.md;qa-question-level/A2-linear-equations-inequalities-q06.md;qa-question-level/A2-linear-equations-inequalities-q07.md;qa-question-level/A2-linear-equations-inequalities-q08.md;qa-question-level/A2-linear-equations-inequalities-q09.md;qa-question-level/A2-linear-equations-inequalities-q10.md;qa-question-level/A2-linear-equations-inequalities-q11.md;qa-question-level/A2-linear-equations-inequalities-q12.md;qa-question-level/A2-linear-equations-inequalities-q13.md;qa-question-level/A2-linear-equations-inequalities-q14.md
igcse-mathematics-0580,A3,22,C:4|F:4|S:14,"items,qa-question-level",items/A-round2.md;items/A3-items.md;qa-question-level/A3-sequences-q01.md;qa-question-level/A3-sequences-q02.md;qa-question-level/A3-sequences-q03.md;qa-question-level/A3-sequences-q04.md;qa-question-level/A3-sequences-q05.md;qa-question-level/A3-sequences-q06.md;qa-question-level/A3-sequences-q07.md;qa-question-level/A3-sequences-q08.md;qa-question-level/A3-sequences-q09.md;qa-question-level/A3-sequences-q10.md;qa-question-level/A3-sequences-q11.md
